lncRNA,disease,pred,label,evidence
SNHG11,DOID:4362,0.6314044,0,0
HAS2-AS1,DOID:0060037,0.631402731,0,0
MIR194-2HG,DOID:0050815,0.631401837,0,0
TP73-AS1,DOID:1324,0.631385207,0,0
PANDAR,DOID:1205,0.631358802,0,0
TRERNA1,DOID:5679,0.631353498,0,0
LINC01081,DOID:13089,0.631345391,0,0
DISC1FP1,DOID:3948,0.631344318,0,0
LINC00467,DOID:2151,0.63133657,0,0
SCHLAP1,DOID:0060072,0.631331027,0,0
ZEB1-AS1,DOID:8432,0.631328404,0,0
GNG12-AS1,DOID:2559,0.631327987,0,0
UCA1,DOID:3095,0.631291628,0,0
IL12A-AS1,DOID:263,0.631278336,0,0
EGOT,DOID:0080005,0.631275654,0,0
DIO3OS,DOID:4535,0.63125962,0,0
MIR22HG,DOID:0060089,0.631253898,0,0
HCG27,DOID:2030,0.631243646,0,0
NBR2,DOID:1037,0.631238103,0,0
LINC00477,DOID:3948,0.631225228,0,0
MIR155HG,DOID:0080144,0.631202221,0,0
DIO3OS,DOID:6050,0.631182313,0,0
PCGEM1,DOID:0060083,0.631150663,0,0
THRIL,DOID:3119,0.631143987,0,0
LINC01426,DOID:13317,0.631138861,0,0
LINC00511,DOID:28,0.631125689,0,0
NCAM1-AS1,DOID:0060084,0.631121755,0,0
DLEU2,DOID:8466,0.631120086,0,0
LINC00663,DOID:4535,0.631092072,0,0
AGAP2-AS1,DOID:1398,0.631085634,0,0
APTR,DOID:962,0.631083488,0,0
LINC00629,DOID:0050567,0.631058216,0,0
BANCR,DOID:1470,0.631056249,0,0
LINCMD1,DOID:0050902,0.631050348,0,0
COL18A1-AS1,DOID:11934,0.631048739,0,0
CCAT2,DOID:0070004,0.63103807,0,0
LINC00654,DOID:707,0.631029665,0,0
PWRN1,DOID:1612,0.631019115,0,0
CARMN,DOID:162,0.631011128,0,0
MIR503HG,DOID:3892,0.63100177,0,0
LINC00261,DOID:706,0.63099128,0,0
C5orf66-AS2,DOID:299,0.630988479,0,0
COPG2IT1,DOID:5183,0.630980134,0,0
PWAR4,DOID:934,0.630979836,0,0
SAMMSON,DOID:688,0.630967021,0,0
CASC2,DOID:305,0.630951285,0,0
LINC00163,DOID:3193,0.630946994,0,0
LINC01080,DOID:0060089,0.630912364,0,0
CTBP1-AS,DOID:10763,0.63089478,0,0
LINC00974,DOID:9976,0.630876064,0,0
HAR1A,DOID:2994,0.630873621,0,0
PWAR5,DOID:14681,0.63085109,0,0
HOTAIR,DOID:2921,0.630850554,0,0
LINC00856,DOID:4007,0.63084203,0,0
NRON,DOID:2033,0.63083303,0,0
CASC8,DOID:2237,0.63082999,0,0
DBET,DOID:170,0.630825698,0,0
CDKN2A-AS1,DOID:12365,0.630823135,0,0
LINC01080,DOID:9973,0.630805016,0,0
COPG2IT1,DOID:1240,0.630796134,0,0
PWAR5,DOID:374,0.630791008,0,0
XACT,DOID:0050639,0.630757987,0,0
CDKN2B-AS1,DOID:26,0.63075155,0,0
LINC00963,DOID:3620,0.630749643,0,0
FALEC,DOID:615,0.630733728,0,0
MEG3,DOID:289,0.630720973,0,0
PWRN1,DOID:26,0.630710363,0,0
LINC00856,DOID:0050902,0.630631149,0,0
LINC-PINT,DOID:1107,0.630622387,0,0
LINC00961,DOID:8552,0.630617917,0,0
LINC00336,DOID:3590,0.630617619,0,0
NBR2,DOID:0060041,0.630615652,0,0
LINC00467,DOID:0060119,0.63060683,0,0
IL12A-AS1,DOID:0080011,0.630600154,0,0
NBR2,DOID:2921,0.63059181,0,0
HOXA11-AS,DOID:7474,0.630586147,0,0
DISC1FP1,DOID:2921,0.630577981,0,0
NUP50-AS1,DOID:9074,0.630568564,0,0
LINC01235,DOID:2978,0.630558729,0,0
LINC00261,DOID:1307,0.630556941,0,0
HYMAI,DOID:0060119,0.630545199,0,0
NRON,DOID:3620,0.63053143,0,0
PISRT1,DOID:1555,0.630508304,0,0
LINCMD1,DOID:4706,0.630492508,0,0
HCCAT5,DOID:363,0.630490303,0,0
LINC00293,DOID:0050885,0.630477726,0,0
UCA1,DOID:654,0.630470634,0,0
PRINS,DOID:9976,0.630468905,0,0
NBAT1,DOID:14566,0.63045764,1,0
UCA1,DOID:5166,0.630449831,0,0
SPRY4-IT1,DOID:3948,0.630438209,0,0
BCYRN1,DOID:8584,0.630430937,0,0
HCCAT5,DOID:0060037,0.630428433,0,0
LINC01587,DOID:1036,0.630417347,0,0
HCP5,DOID:9296,0.630416393,0,0
AFAP1-AS1,DOID:8857,0.630399704,0,0
TP53TG1,DOID:0060260,0.630395293,0,0
GAS5,DOID:4001,0.63038975,0,0
LINC00687,DOID:865,0.630373299,0,0
LINC01588,DOID:11054,0.630359411,0,0
IFNG-AS1,DOID:1781,0.630348384,0,0
GAS5,DOID:3565,0.630333424,0,0
PARD6G-AS1,DOID:0050686,0.630325198,0,0
BLACAT1,DOID:0060689,0.630319834,0,0
LRRC3DN,DOID:0050885,0.630312383,0,0
CBR3-AS1,DOID:3008,0.630284727,0,0
LINC00319,DOID:193,0.630278766,0,0
GATA3-AS1,DOID:9744,0.630267203,0,0
RAD51-AS1,DOID:769,0.630265296,0,0
LINC00299,DOID:783,0.630263805,0,0
LINC00479,DOID:10976,0.630257964,0,0
TTTY2,DOID:13089,0.630249083,0,0
MIR503HG,DOID:3498,0.63023895,0,0
SNHG11,DOID:4450,0.630229294,0,0
CCDC26,DOID:26,0.630224645,0,0
NEAT1,DOID:2531,0.630205095,1,0
ZEB1-AS1,DOID:0060122,0.630203962,0,0
LINC00961,DOID:934,0.630180478,0,0
C5orf66-AS1,DOID:0070004,0.630161226,0,0
MIR100HG,DOID:1040,0.630159736,0,0
CASC15,DOID:2349,0.630151093,0,0
PISRT1,DOID:9352,0.630133033,0,0
IFNG-AS1,DOID:8997,0.630116761,0,0
HLA-F-AS1,DOID:4960,0.6300686,0,0
PCAT5,DOID:303,0.630050004,0,0
JAZF1-AS1,DOID:5679,0.630040467,0,0
DAOA-AS1,DOID:8997,0.630038679,0,0
CASC16,DOID:3565,0.630027175,0,0
AGAP2-AS1,DOID:2600,0.630005956,0,0
LINC00663,DOID:9206,0.629976213,0,0
NPTN-IT1,DOID:37,0.62996757,0,0
CASC2,DOID:3910,0.629960656,0,1
TTTY4,DOID:14067,0.629954457,0,0
EGOT,DOID:5679,0.629947901,0,0
HOTAIR,DOID:660,0.629933417,0,0
CASC8,DOID:8552,0.629909039,0,0
LINC00472,DOID:3355,0.62989217,0,0
LSINCT5,DOID:1070,0.629865289,0,0
BANCR,DOID:987,0.629844427,0,0
HCCAT5,DOID:530,0.629838943,0,0
LINC01426,DOID:5339,0.629838288,0,0
MALAT1,DOID:3969,0.629822433,1,1
PARTICL,DOID:1686,0.629797697,0,0
LINC00032,DOID:2152,0.629795671,0,0
DBET,DOID:1227,0.629788995,0,0
LINC01628,DOID:688,0.629784644,0,0
KCNQ1OT1,DOID:10591,0.629773796,0,0
CTBP1-AS,DOID:594,0.629764855,0,0
PTCSC3,DOID:1470,0.629762888,0,0
LSINCT5,DOID:1781,0.629760742,0,0
CDKN2B-AS1,DOID:10348,0.629758239,0,0
HULC,DOID:1686,0.629756927,0,0
KCTD21-AS1,DOID:9500,0.629730582,0,0
LINC01235,DOID:3355,0.629719496,0,0
LINC00293,DOID:3118,0.629708529,0,0
LINC00473,DOID:657,0.629708171,0,0
NFIA-AS1,DOID:1440,0.629701793,0,0
MIR100HG,DOID:10155,0.629701018,0,0
HCG27,DOID:10283,0.629699051,0,0
HCG27,DOID:1432,0.62969768,0,0
WT1-AS,DOID:4043,0.629695773,0,0
LINC01426,DOID:4226,0.629694223,0,0
GAS5,DOID:399,0.629689217,0,0
LINC00602,DOID:1324,0.629688382,0,0
HAS2-AS1,DOID:4645,0.629685342,0,0
ESRG,DOID:4706,0.629676163,0,0
KCNQ1OT1,DOID:10155,0.629649162,1,0
PSMB8-AS1,DOID:5844,0.6296404,0,0
KCTD21-AS1,DOID:9993,0.629630566,0,0
PSORS1C3,DOID:2127,0.62962687,0,0
HCG4,DOID:707,0.629623473,0,0
SNHG12,DOID:0050902,0.629614949,0,0
ESRG,DOID:8893,0.629591584,0,0
MIR99AHG,DOID:9993,0.629577637,0,0
LINC00319,DOID:4905,0.629574001,0,0
HULC,DOID:2914,0.629560411,0,0
GNAS-AS1,DOID:2876,0.629553318,0,0
MHRT,DOID:3963,0.629504383,0,0
LINC00163,DOID:9119,0.629503131,0,0
TDRG1,DOID:0060060,0.629502594,0,0
DSCR10,DOID:0014667,0.629495382,0,0
HOTAIRM1,DOID:9974,0.629493117,0,0
TUSC7,DOID:1428,0.629488528,0,0
TINCR,DOID:2998,0.629481733,0,0
HCG4,DOID:557,0.629475772,0,0
LINC00032,DOID:0050338,0.62947011,0,0
SAMMSON,DOID:1319,0.629448712,0,0
LINC00602,DOID:5166,0.629441857,0,0
RAD51-AS1,DOID:9252,0.629437506,0,0
LINC00963,DOID:3748,0.62942189,0,0
GAS5,DOID:0050902,0.629412949,0,0
NRON,DOID:9976,0.62941277,0,0
NCRUPAR,DOID:2033,0.629407704,0,0
TUG1,DOID:0060089,0.629393041,0,0
LINC00654,DOID:3910,0.629387319,0,0
MIR155HG,DOID:4001,0.629380047,0,0
LINC00974,DOID:896,0.62937963,0,0
OLMALINC,DOID:0050117,0.629378021,0,0
LINC00477,DOID:0050013,0.629374146,0,0
PICSAR,DOID:10584,0.629367828,0,0
TDRG1,DOID:0014667,0.629341185,0,0
HCG4,DOID:2678,0.629331887,0,0
GNAS-AS1,DOID:0060464,0.629319668,0,0
IL12A-AS1,DOID:9970,0.629314542,0,0
LINC01602,DOID:114,0.629296005,0,0
TP53COR1,DOID:1883,0.629265726,0,0
DAOA-AS1,DOID:184,0.629263282,0,0
MESTIT1,DOID:0050865,0.629257917,0,0
MEG3,DOID:684,0.629247606,1,1
LINC01235,DOID:4607,0.629243731,0,0
GPR1-AS,DOID:5151,0.629241347,0,0
BCYRN1,DOID:4960,0.629237235,0,0
ABALON,DOID:1793,0.629186511,0,0
DSCR9,DOID:0050013,0.629184783,0,0
LINC01235,DOID:898,0.629155457,0,0
LINC01081,DOID:1787,0.629139781,0,0
LINC-PINT,DOID:1967,0.629130304,0,0
TRERNA1,DOID:5419,0.629114628,0,0
NBAT1,DOID:0060689,0.629105806,0,0
C1QTNF9B-AS1,DOID:9120,0.629095733,0,0
LINC01184,DOID:2025,0.629087627,0,0
LINC01531,DOID:526,0.629082084,0,0
TP53COR1,DOID:120,0.629070163,0,0
TUG1,DOID:3620,0.629056692,0,0
LINC01426,DOID:154,0.629054129,0,0
TDRG1,DOID:8584,0.629038215,0,0
TTTY2,DOID:0060260,0.629037082,0,0
RAD51-AS1,DOID:3307,0.629029632,0,0
HLA-F-AS1,DOID:2394,0.629023552,0,0
ZEB1-AS1,DOID:0060167,0.629007518,0,0
C1QTNF9B-AS1,DOID:0060158,0.629005075,0,0
TUG1,DOID:66,0.628995061,0,0
CDKN2B-AS1,DOID:3590,0.628994823,0,0
ADORA2A-AS1,DOID:8584,0.628975391,0,0
LINC00511,DOID:16,0.628974259,0,0
AFAP1-AS1,DOID:0060122,0.628941059,0,0
VLDLR-AS1,DOID:2030,0.628928661,0,0
FALEC,DOID:2025,0.628928483,0,0
LINC00942,DOID:12294,0.628919184,0,0
LINC01387,DOID:9036,0.628916323,0,0
DLEU2,DOID:9296,0.628910661,0,0
LINC00961,DOID:2876,0.62890774,0,0
LINC01184,DOID:1749,0.628906429,0,0
LINC01235,DOID:4960,0.62890631,0,0
MIR137HG,DOID:0050951,0.628892839,0,0
JAZF1-AS1,DOID:5409,0.628877223,0,0
MIR4435-2HG,DOID:6050,0.628875673,0,0
ATE1-AS1,DOID:0060056,0.628848732,0,0
MHRT,DOID:2998,0.628837883,0,0
TP53TG1,DOID:117,0.628837526,0,0
LINC00942,DOID:0060060,0.628837049,0,0
PANDAR,DOID:417,0.628826022,0,0
HCG4,DOID:5844,0.628817916,0,0
NBR2,DOID:3347,0.628792226,0,1
CECR7,DOID:4706,0.628772736,0,0
ATXN8OS,DOID:0050117,0.628765643,1,0
GSTT1-AS1,DOID:3355,0.628744245,0,0
CASC8,DOID:15,0.628713548,0,0
MALAT1,DOID:4230,0.628701866,0,0
LINC-ROR,DOID:6270,0.628700078,0,0
ABALON,DOID:3093,0.628667533,0,0
KIRREL3-AS3,DOID:0060083,0.628647149,0,0
LINC00312,DOID:363,0.628644586,0,0
IL12A-AS1,DOID:0050736,0.628636181,0,0
IL10RB-AS1,DOID:178,0.62863344,0,0
ZNF667-AS1,DOID:1070,0.628630936,0,0
EWSAT1,DOID:1967,0.628630161,0,0
CDKN2A-AS1,DOID:688,0.628619552,0,0
NALT1,DOID:5183,0.628613412,0,0
CAHM,DOID:423,0.628611624,0,0
NPTN-IT1,DOID:4090,0.62860316,0,0
TSIX,DOID:4845,0.628591835,0,0
CECR7,DOID:5151,0.628587365,0,0
LINC01602,DOID:1921,0.628582835,0,0
XIST,DOID:4467,0.628582478,0,0
HULC,DOID:6270,0.628567159,0,0
TP53TG1,DOID:74,0.628549635,0,0
HYMAI,DOID:1289,0.628534734,0,0
DSCR9,DOID:687,0.628518343,0,0
FBXW7-AS1,DOID:0050567,0.628517568,0,0
MIR100HG,DOID:1686,0.628513813,0,0
KIRREL3-AS3,DOID:1967,0.628501296,0,0
MIR99AHG,DOID:1749,0.628494859,0,0
PARTICL,DOID:9256,0.628494143,0,0
CASC16,DOID:4914,0.628480494,0,0
HOTAIRM1,DOID:0050829,0.6284796,0,0
SNHG4,DOID:3459,0.628477633,0,0
LINC00315,DOID:5426,0.628474653,0,0
HAND2-AS1,DOID:201,0.628470123,0,0
RAD51-AS1,DOID:374,0.628469527,0,0
HELLPAR,DOID:5409,0.628454685,0,0
PCAT4,DOID:1967,0.628452241,0,0
CYTOR,DOID:18,0.628433943,0,0
ZFAS1,DOID:1793,0.628431618,0,0
LINC-ROR,DOID:9500,0.628423631,0,0
LINC00961,DOID:303,0.628408551,0,0
DAOA-AS1,DOID:2621,0.628394783,0,0
CASC15,DOID:9538,0.628390372,0,0
MIR181A1HG,DOID:2237,0.628386319,0,0
PRNCR1,DOID:9074,0.628369093,0,0
LOXL1-AS1,DOID:11723,0.628345251,0,0
ATE1-AS1,DOID:10952,0.628329635,0,0
HAS2-AS1,DOID:8986,0.628302157,0,0
LOXL1-AS1,DOID:630,0.628293395,0,0
LINC00974,DOID:0050686,0.62827605,1,0
CASC15,DOID:0060289,0.628261805,0,0
LINC00273,DOID:768,0.628241539,0,0
HPN-AS1,DOID:9973,0.628225029,0,0
DIO3OS,DOID:3620,0.628211379,0,0
LINC00467,DOID:3856,0.628204882,0,0
TUSC7,DOID:783,0.628187358,0,0
HAS2-AS1,DOID:0060038,0.628183782,0,0
NCRUPAR,DOID:0050951,0.628178895,0,0
LRRC3DN,DOID:0050771,0.628177226,0,0
LINC01081,DOID:13317,0.628158092,0,0
TUG1,DOID:4074,0.628126323,0,0
MIAT,DOID:4085,0.628122151,0,0
PWAR4,DOID:9973,0.628093302,0,0
NBR2,DOID:8857,0.628090918,0,0
LINC00629,DOID:8725,0.628072321,0,0
TTTY15,DOID:4045,0.628069103,0,0
LINC01184,DOID:1074,0.62805438,0,0
GHET1,DOID:421,0.62804687,0,0
PSMB8-AS1,DOID:3068,0.628036797,0,1
LINC01628,DOID:5719,0.628036082,0,0
MIR124-2HG,DOID:2152,0.62803328,0,0
COL18A1-AS1,DOID:0050828,0.628024936,0,0
MIR7-3HG,DOID:1432,0.628013253,0,0
RAD51-AS1,DOID:1686,0.628013074,0,0
TP73-AS1,DOID:8649,0.627978861,0,0
TARID,DOID:2377,0.627970934,0,0
CADM3-AS1,DOID:1781,0.627956271,0,0
FBXW7-AS1,DOID:9973,0.627930462,0,0
AFAP1-AS1,DOID:13241,0.62792778,0,0
TRERNA1,DOID:1602,0.62792635,0,0
OIP5-AS1,DOID:8398,0.627903044,0,0
MIR181A1HG,DOID:0060056,0.627900422,0,0
HOTAIR,DOID:176,0.627886057,0,0
HNF1A-AS1,DOID:2127,0.62787509,0,0
LINC00511,DOID:1555,0.627854168,0,0
CASC15,DOID:1793,0.627841592,0,0
CYTOR,DOID:3969,0.627841532,0,0
NEAT1,DOID:687,0.627824545,0,0
CASC15,DOID:13378,0.627789438,0,0
PISRT1,DOID:4007,0.627778053,0,0
TP53TG1,DOID:3308,0.627764344,0,0
LINC00583,DOID:0080000,0.627753258,0,0
PWRN1,DOID:1781,0.627742827,0,0
LINC00163,DOID:178,0.627742589,0,0
TUSC7,DOID:2394,0.627741992,0,0
LINC00261,DOID:1036,0.627741039,0,0
APTR,DOID:0060100,0.627727628,0,0
KCNQ1OT1,DOID:229,0.62772423,0,0
PISRT1,DOID:12365,0.627721548,0,0
MIR100HG,DOID:10283,0.627718985,0,0
C5orf66-AS2,DOID:6270,0.627707779,0,0
MIR100HG,DOID:2377,0.627700925,0,0
LINC00032,DOID:3247,0.627686322,0,0
HLA-F-AS1,DOID:11934,0.627680063,0,0
KCTD21-AS1,DOID:3069,0.627680004,0,0
LINC00032,DOID:1040,0.627674818,0,0
TDRG1,DOID:12987,0.627674341,0,0
OIP5-AS1,DOID:8893,0.627672791,0,0
MIR124-2HG,DOID:0060158,0.627656996,0,0
APTR,DOID:0060038,0.627635837,0,0
LRRC3DN,DOID:3953,0.627588034,0,0
GNAS-AS1,DOID:2394,0.627575636,0,0
GHET1,DOID:13241,0.627569914,0,0
CBR3-AS1,DOID:3369,0.627566576,0,0
NFIA-AS1,DOID:3347,0.627540052,0,0
HNF1A-AS1,DOID:0060072,0.627503157,0,0
PWAR5,DOID:9993,0.627491474,0,0
MINCR,DOID:5719,0.62747097,0,0
FMR1-AS1,DOID:2127,0.627468228,0,0
COL18A1-AS1,DOID:9744,0.627456903,0,0
NBAT1,DOID:1921,0.62744838,0,0
ERICH1-AS1,DOID:2678,0.627439082,0,0
SNHG1,DOID:1100,0.627429008,0,0
LOXL1-AS1,DOID:3355,0.627420127,0,0
BCAR4,DOID:170,0.627408385,0,0
DBET,DOID:4467,0.627396822,0,0
TUG1,DOID:6713,0.627382398,0,0
CDKN2B-AS1,DOID:2025,0.627371788,0,0
CARMN,DOID:11717,0.627368093,0,0
LINC01628,DOID:5166,0.627367556,0,0
DLEU2,DOID:0050829,0.627358735,0,0
JAZF1-AS1,DOID:0060072,0.627357244,0,0
TARID,DOID:4961,0.627333939,0,0
LRRC3DN,DOID:657,0.627329946,0,0
LINC01531,DOID:1909,0.627314985,0,0
GNG12-AS1,DOID:3590,0.627313852,0,0
FALEC,DOID:0050687,0.627296209,0,0
LINC00472,DOID:4001,0.627294362,0,0
LINC01531,DOID:1470,0.627292633,0,0
HCG9,DOID:530,0.627266109,0,0
HOTAIR,DOID:13241,0.627260327,0,0
MIR99AHG,DOID:10591,0.627259076,0,0
ZNF667-AS1,DOID:8712,0.627249599,0,0
HCG4,DOID:2600,0.627173185,0,0
MHRT,DOID:1289,0.627151251,0,0
NCAM1-AS1,DOID:7,0.627145767,0,0
MIR503HG,DOID:0060037,0.627135873,0,0
PCGEM1,DOID:1074,0.627119839,0,0
IFNG-AS1,DOID:3620,0.627112508,0,0
LINC00479,DOID:2671,0.627105713,0,0
SNHG11,DOID:2152,0.627078474,0,0
ATE1-AS1,DOID:0050615,0.627073765,0,0
PSORS1C3,DOID:5419,0.627070129,0,0
PISRT1,DOID:5409,0.627056181,0,0
HNF1A-AS1,DOID:5679,0.627019286,0,0
SERTAD4-AS1,DOID:0060085,0.627017617,0,0
DLEU2,DOID:3304,0.627007663,0,0
TSIX,DOID:3620,0.627003729,0,0
NRON,DOID:0050687,0.627000868,0,0
XIST,DOID:557,0.626995146,1,0
NALT1,DOID:0060334,0.626958728,0,0
ATXN8OS,DOID:9252,0.626953721,0,0
CCAT1,DOID:707,0.626945853,0,0
TARID,DOID:2025,0.626938641,0,0
HOTAIR,DOID:2998,0.626915514,0,0
PEG3-AS1,DOID:7474,0.626894951,0,0
PSMB8-AS1,DOID:1440,0.626883686,0,0
DIO3OS,DOID:12858,0.626867056,0,0
BCYRN1,DOID:2033,0.626840055,0,0
LINC00922,DOID:0060689,0.626824141,0,0
LINC01080,DOID:4,0.626815021,1,0
VLDLR-AS1,DOID:12987,0.626790762,0,0
CBR3-AS1,DOID:9261,0.626769602,0,0
TEX41,DOID:2043,0.626753092,0,0
LINC00856,DOID:0050885,0.626752257,0,0
LINC-ROR,DOID:557,0.626744986,0,0
LINC01426,DOID:417,0.626742005,0,0
RMST,DOID:0080015,0.626733243,0,0
LINC01556,DOID:3459,0.626730859,0,0
LINC01588,DOID:0060158,0.62667644,0,0
GATA3-AS1,DOID:9973,0.626657307,0,0
COPG2IT1,DOID:3307,0.626643598,0,0
AFAP1-AS1,DOID:0060060,0.626631379,0,0
PWRN1,DOID:13317,0.62662828,0,0
GHRLOS,DOID:3388,0.626627922,0,0
SAMMSON,DOID:0080053,0.626602709,0,0
CADM3-AS1,DOID:0050908,0.626579285,0,0
TP73-AS1,DOID:4,0.626578391,1,0
LINC00273,DOID:1192,0.626568615,0,0
ZNF667-AS1,DOID:3571,0.626546443,0,0
DAOA-AS1,DOID:3907,0.626545727,0,0
C5orf66-AS1,DOID:5223,0.626527429,0,0
HCG27,DOID:11983,0.626514673,0,0
ERICH1-AS1,DOID:9296,0.626508653,0,0
IGF2-AS,DOID:4362,0.626499176,0,0
TARID,DOID:1793,0.626457691,0,0
FENDRR,DOID:1967,0.626444042,0,0
TTTY4,DOID:13089,0.626439631,0,0
LINC00856,DOID:18,0.62643224,0,0
LINC01602,DOID:0050686,0.626419306,0,0
TSIX,DOID:3527,0.626417816,0,0
MIR7-3HG,DOID:12294,0.626404285,0,0
MIR100HG,DOID:3307,0.626388729,0,0
LINC00299,DOID:4752,0.626364887,0,0
MALAT1,DOID:219,0.626355708,1,1
ZFAS1,DOID:17,0.626324773,0,0
OLMALINC,DOID:4440,0.626291275,0,0
LINC01556,DOID:1091,0.626283884,0,0
MCHR2-AS1,DOID:409,0.626262784,0,0
LINC00293,DOID:4645,0.626255274,0,0
LINC00511,DOID:686,0.62624383,0,0
GPR1-AS,DOID:0060041,0.626235008,0,0
LINC00663,DOID:12603,0.626232743,0,0
HAS2-AS1,DOID:1561,0.626201987,0,0
SERTAD4-AS1,DOID:4645,0.626175404,0,0
HCG9,DOID:1793,0.626169741,0,0
LSINCT5,DOID:1492,0.626168489,0,0
ATXN8OS,DOID:6050,0.626163661,0,0
LINC00663,DOID:0060100,0.626135826,0,0
TSIX,DOID:11054,0.626134694,0,0
ZFAS1,DOID:3070,0.626134098,0,1
DISC1FP1,DOID:1307,0.626129448,0,0
MHRT,DOID:6270,0.626122415,0,0
LINC00299,DOID:3193,0.626114905,0,0
MIR7-3HG,DOID:4451,0.626097262,0,0
LINC00675,DOID:706,0.626072705,0,0
MIR100HG,DOID:0060260,0.626072049,0,0
NBR2,DOID:47,0.626055956,0,0
CTBP1-AS,DOID:848,0.626055121,0,0
EWSAT1,DOID:8649,0.626044929,0,0
HELLPAR,DOID:5183,0.626032174,0,0
CECR7,DOID:4043,0.626015127,0,0
NBR2,DOID:4752,0.625949264,0,0
PEG3-AS1,DOID:13378,0.625949085,0,0
MIR124-2HG,DOID:1227,0.625947237,0,0
SERTAD4-AS1,DOID:4007,0.625945747,0,0
CDKN2B-AS1,DOID:9279,0.625930488,0,0
MIR503HG,DOID:2513,0.625918388,0,0
NBR2,DOID:3910,0.625916958,0,0
TTTY15,DOID:8649,0.625907183,0,0
DLEU2,DOID:403,0.625877917,0,0
NCRUPAR,DOID:3908,0.625871837,0,0
MIR124-2HG,DOID:9206,0.625865519,0,0
OIP5-AS1,DOID:635,0.625846922,0,0
LINC-PINT,DOID:8923,0.62584132,0,0
LINC00315,DOID:3118,0.625839055,0,0
CDR1-AS,DOID:5715,0.625827372,0,0
PARTICL,DOID:11983,0.625826418,0,0
LINC00477,DOID:3953,0.625824392,0,0
NUP50-AS1,DOID:5166,0.625814259,0,0
PWAR5,DOID:0060084,0.625783861,0,0
FENDRR,DOID:9942,0.62576437,0,0
MINCR,DOID:3527,0.625760734,0,0
TUSC8,DOID:5614,0.625751019,0,0
CDKN2B-AS1,DOID:2018,0.62574923,0,0
CDKN2B-AS1,DOID:8923,0.625739992,0,0
GHET1,DOID:363,0.625712156,0,0
TTTY4,DOID:9279,0.625709176,0,0
LINC01024,DOID:1070,0.625707924,0,0
DBET,DOID:75,0.625696123,0,0
PANDAR,DOID:423,0.625694335,0,0
ATE1-AS1,DOID:520,0.625671148,0,0
C1QTNF9B-AS1,DOID:769,0.625658214,0,0
MIR7-3HG,DOID:1440,0.625657022,0,0
MESTIT1,DOID:5183,0.625653386,0,0
CARMN,DOID:3355,0.625651598,0,0
ADORA2A-AS1,DOID:4914,0.625644684,0,0
CTBP1-AS,DOID:8986,0.625615954,0,0
TP73-AS1,DOID:0060038,0.625600278,0,0
SAMMSON,DOID:12336,0.625599384,0,0
BCAR4,DOID:11432,0.625598192,0,0
HOXA11-AS,DOID:4905,0.625577152,0,0
DIO3OS,DOID:3717,0.625570595,0,0
MEG8,DOID:783,0.625566781,0,0
GABPB1-AS1,DOID:9279,0.62554872,0,0
HYMAI,DOID:1883,0.625546455,0,0
TTTY2,DOID:363,0.625544667,0,0
GABPB1-AS1,DOID:0050686,0.625530899,0,0
LINC00271,DOID:9835,0.625528455,0,0
LINC00293,DOID:3008,0.625503361,0,0
MINCR,DOID:686,0.62550056,0,0
FAM83H-AS1,DOID:1428,0.625494659,0,0
SNHG11,DOID:2018,0.625485241,0,0
PEG3-AS1,DOID:11934,0.625472784,0,0
TDRG1,DOID:8857,0.625466228,0,0
LINC01587,DOID:219,0.625463605,0,0
LINC01184,DOID:0050177,0.625459909,0,0
BCAR4,DOID:1074,0.625447571,0,0
LINC00583,DOID:1070,0.625447214,0,0
LINC00687,DOID:1324,0.625383437,0,0
TP53COR1,DOID:706,0.625382483,0,0
NFIA-AS1,DOID:10348,0.625342131,0,0
CDKN2B-AS1,DOID:2914,0.625341356,0,0
SNHG4,DOID:3393,0.625341296,0,0
IL10RB-AS1,DOID:12294,0.625337362,0,0
SOX2-OT,DOID:962,0.625337064,0,0
HCG9,DOID:4001,0.625333786,0,0
CARMN,DOID:2513,0.625331402,0,0
MIR99AHG,DOID:3388,0.625318825,0,0
TTTY2,DOID:1441,0.625313699,0,0
C5orf66-AS1,DOID:4914,0.625308096,0,0
GHRLOS,DOID:526,0.625280857,0,0
EWSAT1,DOID:399,0.625247896,0,0
OLMALINC,DOID:184,0.625240862,0,0
SPRY4-IT1,DOID:4085,0.625234365,0,0
HCP5,DOID:176,0.625180185,0,0
FAM30A,DOID:7474,0.625173748,0,0
SPRY4-IT1,DOID:1602,0.625171065,0,0
ATXN8OS,DOID:11723,0.625161767,0,0
AGAP2-AS1,DOID:1793,0.625146866,0,1
CASC16,DOID:687,0.625145257,0,0
GNG12-AS1,DOID:229,0.625142336,0,0
SERTAD4-AS1,DOID:14681,0.625137508,0,0
ATE1-AS1,DOID:1470,0.625079691,0,0
LINC01081,DOID:2921,0.625064075,0,0
LINC01024,DOID:0060469,0.625054598,0,0
CTBP1-AS,DOID:962,0.625045002,0,0
HAS2-AS1,DOID:3095,0.625043273,0,0
PCAT4,DOID:9973,0.625041187,0,0
TEX41,DOID:4914,0.625037193,0,0
LINC00963,DOID:0060083,0.625035405,0,0
CASC2,DOID:74,0.62502265,0,0
LINC01531,DOID:1440,0.625015616,0,0
MIAT,DOID:5419,0.625006378,1,1
DIO3OS,DOID:5614,0.624998391,0,0
LINC00602,DOID:0060038,0.624985278,0,0
CCAT2,DOID:4845,0.624977231,0,0
